(0.27059747462897743, 0.2694855022096615, 0.38180000000000003, 0.37350000000000005)
(0.20648750871046467, 0.20345540983288748, 0.2889666666666667, 0.28400000000000003)
(0.15207217400514911, 0.14803108977796339, 0.19340000000000002, 0.18769999999999998)
(0.13838694910165267, 0.13464795739308119, 0.18235, 0.17720000000000002)
(0.13066061919971395, 0.12725180101507433, 0.17528333333333335, 0.16979999999999995)
(0.1254321564838477, 0.12234529391680442, 0.17176666666666662, 0.16500000000000004)
(0.12134719112757751, 0.11860746420309617, 0.16846666666666665, 0.16269999999999996)
(0.1175580939856348, 0.11523819917474368, 0.16513333333333335, 0.15869999999999995)
(0.075205163614293455, 0.073928095590678353, 0.07320000000000004, 0.07169999999999999)
(0.069644270548657197, 0.06902959597998283, 0.06920000000000004, 0.06899999999999995)
(0.066211276900999719, 0.066250166991694656, 0.06558333333333333, 0.06689999999999996)
(0.063579672607815982, 0.06363124878059255, 0.06369999999999998, 0.06340000000000001)
(0.061232379192907659, 0.061864847204866839, 0.06125000000000003, 0.0615)
(0.059380631261459642, 0.059974532349423126, 0.059866666666666624, 0.059799999999999964)
(0.057618681012685725, 0.058647337915520396, 0.0577333333333333, 0.05900000000000005)
(0.056206691653365178, 0.057322669014907658, 0.056883333333333286, 0.05879999999999996)
(0.054530804967144068, 0.056403981013981544, 0.054983333333333384, 0.05589999999999995)
(0.053089841072761212, 0.054983027336418321, 0.05396666666666672, 0.055499999999999994)
(0.05187290782616389, 0.05393088509530003, 0.051866666666666617, 0.05289999999999995)
(0.050810325620622661, 0.05334686949956724, 0.05098333333333338, 0.05449999999999999)
(0.04917557570891818, 0.051850555012213931, 0.04891666666666672, 0.051100000000000034)
(0.048316549017479594, 0.051115901030482476, 0.04874999999999996, 0.05059999999999998)
(0.04733708150661052, 0.050469434579916338, 0.047116666666666696, 0.0514)
(0.046657491574930245, 0.050154636949432702, 0.045983333333333376, 0.04930000000000001)
(0.045219700770007858, 0.04859713401220532, 0.045083333333333364, 0.04910000000000003)
(0.044538945540868027, 0.04833749632512109, 0.04396666666666671, 0.05030000000000001)
(0.043476645238015976, 0.047549152367334889, 0.04256666666666664, 0.04800000000000004)
(0.042703278860122235, 0.046975347884662726, 0.041783333333333283, 0.04720000000000002)
(0.041956446331910882, 0.046542796128896044, 0.04139999999999999, 0.04690000000000005)
(0.041215862008967936, 0.045985551522772658, 0.04074999999999995, 0.04679999999999995)
(0.040704943266661305, 0.045880251472054892, 0.03978333333333328, 0.04569999999999996)
(0.040002999252390002, 0.045165447035535274, 0.038966666666666705, 0.04520000000000002)
(0.039250932770154671, 0.044753242435273337, 0.037766666666666615, 0.04610000000000003)
(0.038760040328199456, 0.044549282463248976, 0.03778333333333328, 0.04520000000000002)
(0.038086775594499203, 0.043998096016350859, 0.036800000000000055, 0.04349999999999998)
(0.037372395453055922, 0.043691773432914499, 0.03616666666666668, 0.04510000000000003)
(0.036863037070006592, 0.043236774089170725, 0.03554999999999997, 0.04420000000000002)
(0.036406320293789728, 0.042338861625902044, 0.03506666666666669, 0.04349999999999998)
(0.035658092290276187, 0.042031011641187714, 0.03416666666666668, 0.042300000000000004)
(0.035169769241689297, 0.041566874414643566, 0.03373333333333328, 0.04139999999999999)
(0.034588976211556571, 0.041317189696322705, 0.03273333333333328, 0.04069999999999996)
(0.034284042263271274, 0.040867340152600198, 0.032299999999999995, 0.04049999999999998)
(0.033355325378317355, 0.040039591002734763, 0.031649999999999956, 0.04039999999999999)
(0.032984161464359764, 0.040284161313477056, 0.03083333333333338, 0.04059999999999997)
(0.032545711513420748, 0.040024562169457614, 0.03080000000000005, 0.041200000000000014)
(0.03232406494721031, 0.039796960245060499, 0.030483333333333307, 0.04049999999999998)
(0.031952843045177447, 0.039642767550872857, 0.029850000000000043, 0.04079999999999995)
(0.031304094680489516, 0.03924006045777912, 0.02895000000000003, 0.04079999999999995)
(0.030746384385504335, 0.038976811031392181, 0.028549999999999964, 0.040000000000000036)
(0.030406840125810269, 0.03877173024482624, 0.028383333333333316, 0.041100000000000025)
(0.029815941913983138, 0.038046006401049715, 0.02785000000000004, 0.03949999999999998)
(0.029639672150274632, 0.038169420543172169, 0.027066666666666683, 0.03949999999999998)
(0.029298835740764737, 0.037823823424518163, 0.026699999999999946, 0.0393)
(0.029096989579870176, 0.037380010427508131, 0.02688333333333337, 0.037699999999999956)
(0.028559909285799313, 0.037234636179982877, 0.025966666666666693, 0.03949999999999998)
(0.028536251935792286, 0.037435013784460833, 0.026066666666666682, 0.038000000000000034)
(0.027924317938088916, 0.036870570978397819, 0.025599999999999956, 0.03710000000000002)
(0.027545749631138879, 0.036458802607994494, 0.02523333333333333, 0.03700000000000003)
(0.02717756348276406, 0.036648552145468583, 0.0242, 0.03720000000000001)
(0.02706948435676158, 0.036376818045534103, 0.024499999999999966, 0.03810000000000002)
(0.026519233887024134, 0.036243352671440847, 0.023816666666666708, 0.03810000000000002)
(0.026419917407332193, 0.035935484261852557, 0.023666666666666614, 0.03710000000000002)
(0.02605277028084672, 0.035824938601662651, 0.02306666666666668, 0.03590000000000004)
(0.025717328781001594, 0.035630782964184302, 0.022750000000000048, 0.037699999999999956)
(0.025166482899484931, 0.035483898632477209, 0.02193333333333336, 0.036599999999999966)
